id;locale;key;valueEn;value;isPublic;
550e8400-e29b-41d4-a716-500000000000;ru;AUTH.GREETINGS;Greetings fellow, Honkler!;Привет, Хонклер!;
550e8400-e29b-41d4-a716-500000000001;ru;AUTH.FORGOT_PASSWORD;Forgot password;Забыл пароль;
550e8400-e29b-41d4-a716-500000000002;ru;AUTH.LETS_HONK;Let''s Honk!;Давайте сигналить!;
550e8400-e29b-41d4-a716-500000000003;ru;AUTH.BECOME_HONKLER;Become a Honkler!;Станьте Хонклером!;
550e8400-e29b-41d4-a716-500000000004;ru;AUTH.BACK_TO_LOGIN;Back to login;Вернуться к входу;
550e8400-e29b-41d4-a716-500000000005;ru;AUTH.LOGIN;Login;Вход;
550e8400-e29b-41d4-a716-500000000006;ru;AUTH.EMAIL;Email;Электронная почта;
550e8400-e29b-41d4-a716-500000000007;ru;AUTH.BROKEN_HONKLER;Broken Honkler;Сломанный Хонклер;
550e8400-e29b-41d4-a716-500000000008;ru;AUTH.COUNTRY;Country;Страна;
550e8400-e29b-41d4-a716-500000000009;ru;AUTH.EMAIL_AGAIN;Email again please;Электронная почта снова, пожалуйста;
550e8400-e29b-41d4-a716-500000000010;ru;AUTH.PASSWORD;Password;Пароль;
550e8400-e29b-41d4-a716-500000000011;ru;AUTH.CONFIRM_PASSWORD;Confirm your password;Подтвердите ваш пароль;
550e8400-e29b-41d4-a716-500000000012;ru;AUTH.FULL_NAME;Full name;Полное имя;
550e8400-e29b-41d4-a716-500000000013;ru;AUTH.TODAYS_DATE;Today''s date;Сегодняшняя дата;
550e8400-e29b-41d4-a716-500000000014;ru;AUTH.REMEMBER_ME;Remember me;Запомни меня;
550e8400-e29b-41d4-a716-500000000015;ru;AUTH.RESET_HONK;Reset honk;Сбросить сигнал;
550e8400-e29b-41d4-a716-500000000016;ru;AUTH.RESET_YOUR_HONK;Reset your Honk!;Сбросьте ваш сигнал!;
550e8400-e29b-41d4-a716-500000000017;ru;PAGE_NOT_FOUND.PAGE_NOT_FOUND;Oops! Page not found.;Упс! Страница не найдена.;
